	run	ndata	hidden_size	nlayers	dropout	embedding_size	train_loss	dev_loss	test_loss	train_acc	dev_acc	test_acc	base_train_loss	base_dev_loss	base_test_loss	base_train_acc	base_dev_acc	base_test_acc	representation	model	language	n_train	n_test	entropy	entropy_conditional	n_classes
2	2	3	310	1	0.38	182	4.4811	4.8835	4.885	0.3333	0.0305	0.0247	0.0003	4.4709	4.5596	1.0	0.1421	0.137	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
3	3	4	300	1	0.42	205	4.5025	4.8336	4.8278	0.25	0.0305	0.0247	0.0003	4.3605	4.4866	1.0	0.1777	0.1644	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
4	4	5	1009	2	0.39	134	4.3575	4.841	4.8443	0.4	0.033	0.011	0.0	8.0052	7.9995	1.0	0.1777	0.1507	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
5	5	6	657	2	0.41	245	4.2676	4.8491	4.8549	0.3333	0.0305	0.0247	0.0	6.5424	6.6197	1.0	0.1726	0.1342	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
6	6	7	455	2	0.23	133	4.209	4.7663	4.7616	0.2857	0.0305	0.0247	0.0	6.149	6.2309	1.0	0.1447	0.137	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
7	7	8	103	2	0.09	108	4.2737	4.7598	4.769	0.25	0.0305	0.0247	0.0012	4.4012	4.5353	1.0	0.2107	0.1863	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
8	8	9	203	2	0.14	93	4.1747	4.769	4.7854	0.3333	0.033	0.011	0.0004	4.4568	4.4929	1.0	0.203	0.2055	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
9	9	11	150	1	0.31	212	4.2165	4.7471	4.7654	0.2727	0.033	0.011	0.0009	4.301	4.5321	1.0	0.198	0.1671	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
10	10	12	72	0	0.15	103	4.1561	4.6861	4.6963	0.25	0.033	0.011	0.0704	4.6707	4.8571	1.0	0.1701	0.1288	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
11	11	14	467	2	0.27	113	4.266	4.679	4.6825	0.2143	0.033	0.011	0.0002	5.6655	5.9893	1.0	0.236	0.1753	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
12	12	16	377	2	0.5	99	4.3925	4.7393	4.7435	0.1875	0.033	0.011	0.0033	5.1721	5.4133	1.0	0.2081	0.1836	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
13	13	18	436	0	0.44	148	4.3772	4.7625	4.7737	0.1667	0.033	0.011	0.0757	5.0154	5.4181	1.0	0.1599	0.1123	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
14	14	21	382	0	0.1	165	4.3646	4.7062	4.7195	0.1905	0.2487	0.274	0.0445	4.9788	5.2357	1.0	0.1878	0.1425	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
15	15	24	326	2	0.5	60	4.3296	4.6071	4.6114	0.2083	0.2487	0.274	0.0345	4.9146	5.1547	1.0	0.2741	0.2192	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
16	16	28	326	2	0.49	84	4.2033	4.5234	4.5179	0.25	0.2487	0.274	0.0123	4.2534	4.6202	1.0	0.3452	0.337	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
17	17	32	247	2	0.44	238	4.2458	4.5138	4.4997	0.25	0.2487	0.274	0.0011	4.1804	4.5525	1.0	0.3325	0.3479	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
18	18	37	179	2	0.05	122	4.179	4.4622	4.4412	0.2703	0.2487	0.274	0.002	4.2228	4.6161	1.0	0.3629	0.3397	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
19	19	42	137	2	0.02	144	4.0892	4.4246	4.3924	0.2857	0.2487	0.274	0.0033	4.1503	4.3657	1.0	0.3147	0.3288	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
20	20	48	786	2	0.23	79	4.1342	4.4286	4.3914	0.2708	0.2487	0.274	0.0002	5.6252	6.0432	1.0	0.368	0.3534	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
21	21	55	410	1	0.31	159	4.1233	4.4021	4.3493	0.2727	0.2487	0.274	0.0036	3.7947	4.1147	1.0	0.3629	0.3397	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
22	22	64	388	1	0.37	154	4.0053	4.3658	4.3046	0.2969	0.2487	0.274	0.0052	3.8345	3.9208	1.0	0.3325	0.3616	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
23	23	73	38	2	0.25	148	3.998	4.3618	4.2779	0.3014	0.2487	0.274	0.8695	3.9565	3.9266	0.8767	0.2868	0.3342	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
24	24	84	467	1	0.41	115	4.0758	4.2896	4.1989	0.2857	0.2487	0.274	0.1064	3.7424	3.3861	0.9643	0.4061	0.4767	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
25	25	96	176	0	0.09	124	4.0173	4.2568	4.1543	0.2812	0.2487	0.274	0.2969	3.7631	3.6096	0.9688	0.3731	0.4027	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
26	26	110	57	2	0.02	240	4.0382	4.2388	4.1315	0.2727	0.2487	0.274	0.1365	3.6339	3.4179	0.9636	0.4315	0.4767	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
27	27	127	968	2	0.15	50	4.1292	4.2393	4.1208	0.252	0.2487	0.274	0.1421	5.0743	4.7446	0.9606	0.4416	0.4986	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
28	28	145	268	0	0.01	235	4.1498	4.2395	4.1009	0.2414	0.2487	0.274	0.2058	3.6545	3.5099	0.9655	0.4112	0.4493	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
29	29	167	270	0	0.3	144	4.0879	4.2167	4.0717	0.2455	0.2487	0.274	0.5054	3.5425	3.3535	0.9581	0.4365	0.4849	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
30	30	191	596	2	0.24	188	4.0106	4.1871	4.022	0.2513	0.2487	0.274	0.1542	3.929	3.6819	0.9581	0.4746	0.5178	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
31	31	220	694	0	0.49	59	4.0266	4.2016	4.037	0.2409	0.2487	0.274	1.1056	3.6791	3.3949	0.8727	0.4188	0.4603	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
32	32	252	837	0	0.48	176	4.0366	4.1944	4.0328	0.2302	0.2487	0.274	0.6397	3.4853	3.4005	0.9246	0.4543	0.4548	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
33	33	289	487	2	0.4	75	3.9961	4.1964	4.0249	0.2249	0.2487	0.274	0.2838	3.5466	3.3258	0.955	0.4873	0.4932	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
34	34	332	418	0	0.11	210	3.9897	4.2003	4.0292	0.2289	0.2487	0.274	0.4929	3.4218	3.3091	0.9398	0.4848	0.4932	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
35	35	381	407	0	0.05	85	3.9836	4.2061	4.0231	0.2283	0.2487	0.274	0.7886	3.7255	3.4832	0.9055	0.4365	0.4548	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
36	36	437	657	0	0.0	102	3.9974	4.2004	4.0092	0.2174	0.2487	0.274	1.2085	3.6313	3.8004	0.8741	0.4264	0.411	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
37	37	502	442	1	0.22	225	3.9793	4.1892	3.9959	0.2171	0.2487	0.274	0.2002	3.1391	2.8154	0.9562	0.5635	0.5562	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
38	38	576	398	1	0.37	187	3.9598	4.1822	3.9721	0.2188	0.2487	0.274	0.258	3.1112	2.841	0.9497	0.5381	0.5479	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
39	39	661	369	2	0.04	195	3.9901	4.1659	3.965	0.2179	0.2487	0.274	0.2078	3.5777	3.6041	0.9501	0.533	0.5534	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
40	40	759	75	2	0.43	230	3.9682	4.1421	3.9582	0.22	0.2487	0.274	0.8799	2.7311	2.6623	0.8564	0.5609	0.5589	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
41	41	871	179	1	0.18	187	3.9513	4.1177	3.9351	0.2216	0.2487	0.274	0.3567	2.8805	2.7845	0.9414	0.5508	0.5562	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
42	42	1000	442	0	0.09	112	3.9746	4.1177	3.9411	0.219	0.2487	0.274	1.0321	3.4531	3.3558	0.852	0.467	0.4932	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
43	43	1148	111	0	0.14	188	3.984	4.13	3.9501	0.216	0.2487	0.274	1.1491	3.1844	3.1757	0.8406	0.4822	0.5014	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
44	44	1317	242	0	0.37	94	3.9993	4.1272	3.9343	0.2118	0.2487	0.274	1.3273	3.259	3.1172	0.7897	0.5051	0.5288	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
45	45	1512	107	0	0.35	182	3.9966	4.1277	3.9274	0.2077	0.2487	0.274	0.8727	3.0434	2.9574	0.873	0.5102	0.526	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
46	46	1735	150	0	0.11	215	4.0109	4.1308	3.9178	0.2063	0.2487	0.274	1.1864	3.2388	3.1748	0.8225	0.4822	0.5068	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
47	47	1992	38	2	0.41	292	4.0226	4.1086	3.8963	0.2058	0.2487	0.274	1.5301	2.5284	2.368	0.7214	0.5558	0.5836	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
48	48	2286	248	2	0.23	98	4.0374	4.0905	3.8772	0.2047	0.2487	0.274	1.7483	2.6303	2.4342	0.6579	0.5482	0.5534	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
49	49	2624	670	1	0.29	67	4.0281	4.0866	3.8676	0.2092	0.2487	0.274	1.3633	2.5978	2.3491	0.7572	0.5635	0.5918	random	mlp	marathi	2624	365	4.010142296952517	0.8073028524170877	39
0	0	1	776	0	0.09	768	4.2977	4.8398	4.84	1.0	0.0733	0.0728	0.0	6.2584	6.2648	1.0	0.0733	0.0728	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
1	1	2	433	2	0.27	768	4.3219	4.8407	4.838	0.5	0.0399	0.0449	0.0	14.0483	14.0215	1.0	0.069	0.073	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
2	2	3	310	1	0.38	768	4.3458	4.7498	4.7474	0.3333	0.0399	0.0449	0.0001	8.4301	8.3923	1.0	0.1885	0.1881	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
3	3	4	300	1	0.42	768	4.3692	4.7299	4.7282	0.25	0.0399	0.0449	0.0	7.9473	7.9324	1.0	0.2066	0.2075	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
4	4	5	1009	2	0.39	768	4.3923	4.7306	4.7305	0.2	0.0382	0.0356	0.0	13.2879	13.3233	1.0	0.1749	0.1708	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
5	5	6	657	2	0.41	768	4.415	4.7064	4.7039	0.1667	0.0382	0.0356	0.0	9.5369	9.4878	1.0	0.2177	0.2176	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
6	6	7	455	2	0.23	768	4.3188	4.6955	4.6913	0.2857	0.0803	0.0842	0.0	9.5676	9.5218	1.0	0.1905	0.1941	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
7	7	9	103	2	0.09	768	4.3889	4.6664	4.6593	0.2222	0.0803	0.0842	0.0002	5.0514	5.0313	1.0	0.2168	0.2201	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
8	8	11	203	2	0.14	768	4.4481	4.6379	4.6317	0.1818	0.0803	0.0842	0.0001	5.8612	5.8235	1.0	0.172	0.1759	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
9	9	13	150	1	0.31	768	4.3732	4.6234	4.617	0.1538	0.0603	0.0618	0.0011	5.3073	5.275	1.0	0.1641	0.1611	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
10	10	16	72	0	0.15	768	4.3132	4.5547	4.5466	0.125	0.0603	0.0618	0.0057	4.9853	4.9282	1.0	0.1813	0.1916	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
11	11	20	467	2	0.27	768	4.2239	4.5626	4.5523	0.2	0.0603	0.0618	0.0	6.6141	6.4687	1.0	0.1954	0.2008	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
12	12	24	377	2	0.5	768	4.2258	4.5079	4.501	0.1667	0.0603	0.0618	0.0007	5.2079	5.1666	1.0	0.2626	0.2661	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
13	13	29	436	0	0.44	768	4.1728	4.4881	4.4778	0.1379	0.0603	0.0618	0.0295	4.8167	4.7648	1.0	0.2795	0.2816	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
14	14	36	382	0	0.1	768	4.1035	4.4654	4.4572	0.1389	0.0399	0.0449	0.0246	5.0676	5.0102	1.0	0.288	0.295	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
15	15	43	326	2	0.5	768	4.1082	4.4258	4.4167	0.1395	0.0803	0.0842	0.0021	5.0931	5.0539	1.0	0.3393	0.341	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
16	16	53	326	2	0.49	768	4.0532	4.3878	4.3823	0.1321	0.0603	0.0618	0.0021	4.9344	4.9365	1.0	0.3194	0.3209	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
17	17	64	247	2	0.44	768	4.1258	4.3104	4.3059	0.1406	0.1962	0.1957	0.0102	4.282	4.297	1.0	0.3391	0.3413	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
18	18	78	179	2	0.05	768	4.0619	4.2947	4.286	0.141	0.0603	0.0618	0.0022	5.0247	5.0017	1.0	0.3408	0.3445	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
19	19	95	137	2	0.02	768	4.0132	4.251	4.2395	0.1474	0.1962	0.1957	0.0043	4.687	4.6132	1.0	0.3503	0.3619	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
20	20	115	786	2	0.23	768	4.0429	4.1871	4.1754	0.1478	0.1962	0.1957	0.0002	5.7058	5.564	1.0	0.3825	0.3996	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
21	21	140	410	1	0.31	768	3.9892	4.1622	4.1476	0.15	0.1962	0.1957	0.0037	4.0615	4.0021	1.0	0.4069	0.4215	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
22	22	171	388	1	0.37	768	3.9798	4.1331	4.118	0.1462	0.1962	0.1957	0.0055	3.8018	3.7313	1.0	0.4197	0.437	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
23	23	208	38	2	0.25	768	3.9598	4.1132	4.0989	0.149	0.1962	0.1957	0.8123	3.2165	3.17	0.9567	0.3802	0.3888	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
24	24	253	467	1	0.41	768	3.9428	4.0887	4.0744	0.1542	0.1962	0.1957	0.007	3.785	3.6616	1.0	0.4389	0.461	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
25	25	308	176	0	0.09	768	3.9156	4.0696	4.0547	0.1623	0.1962	0.1957	0.1568	3.0994	3.0011	1.0	0.436	0.4475	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
26	26	374	57	2	0.02	768	3.9032	4.0647	4.0515	0.1684	0.1962	0.1957	0.0808	3.5263	3.4552	1.0	0.4472	0.4579	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
27	27	456	968	2	0.15	768	3.9031	4.0526	4.0377	0.1689	0.1962	0.1957	0.0004	5.2622	4.9854	1.0	0.4877	0.5007	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
28	28	554	268	0	0.01	768	3.8853	4.0536	4.0378	0.1715	0.1962	0.1957	0.2578	2.7875	2.6774	1.0	0.4856	0.501	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
29	29	675	270	0	0.3	768	3.9006	4.045	4.0301	0.1793	0.1962	0.1957	0.3872	2.6437	2.5412	0.9956	0.5031	0.5261	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
30	30	821	596	2	0.24	768	3.8662	4.0354	4.0204	0.1937	0.1962	0.1957	0.0026	3.8571	3.745	1.0	0.5423	0.5538	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
31	31	999	694	0	0.49	768	3.8821	4.0313	4.0164	0.1922	0.1962	0.1957	0.5983	2.4502	2.3564	0.961	0.5406	0.5567	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
32	32	1215	837	0	0.48	768	3.8716	4.0164	4.0014	0.1942	0.1962	0.1957	0.6536	2.2475	2.1455	0.9514	0.5675	0.582	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
33	33	1478	487	2	0.4	768	3.8831	4.0064	3.9924	0.1949	0.1962	0.1957	0.0437	2.3257	2.1981	0.9993	0.6015	0.6189	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
34	34	1799	418	0	0.11	768	3.9257	3.9975	3.9853	0.1907	0.1962	0.1957	0.6421	2.0421	1.9399	0.945	0.5963	0.6197	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
35	35	2189	407	0	0.05	768	3.975	3.9886	3.9762	0.19	0.1962	0.1957	0.7037	1.8863	1.7741	0.91	0.621	0.6405	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
36	36	2663	657	0	0.0	768	3.9763	3.9861	3.9747	0.193	0.1962	0.1957	0.5205	1.8393	1.7297	0.9471	0.6264	0.649	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
37	37	3240	442	1	0.22	768	3.9721	3.9833	3.971	0.1948	0.1962	0.1957	0.2805	1.8056	1.6651	0.9765	0.6444	0.6687	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
38	38	3943	398	1	0.37	768	3.9641	3.9806	3.9679	0.1963	0.1962	0.1957	0.4582	1.6848	1.5471	0.9341	0.6624	0.6793	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
39	39	4797	369	2	0.04	768	3.9608	3.9783	3.9648	0.1928	0.1962	0.1957	0.4631	1.7706	1.6267	0.925	0.66	0.6823	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
40	40	5837	75	2	0.43	768	3.9723	3.9758	3.9617	0.1902	0.1962	0.1957	0.7597	1.6587	1.5427	0.8814	0.674	0.6968	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
41	41	7102	179	1	0.18	768	3.9767	3.9714	3.9565	0.1899	0.1962	0.1957	0.4745	1.528	1.4065	0.9193	0.6892	0.7084	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
42	42	8642	442	0	0.09	768	3.9689	3.9713	3.956	0.1892	0.1962	0.1957	0.7974	1.5056	1.3916	0.855	0.6902	0.7141	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
43	43	10515	111	0	0.14	768	3.964	3.9695	3.9539	0.1924	0.1962	0.1957	0.8881	1.4779	1.3636	0.8339	0.6984	0.7212	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
44	44	12794	242	0	0.37	768	3.9629	3.969	3.953	0.192	0.1962	0.1957	0.8887	1.4292	1.3176	0.8262	0.7081	0.7267	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
45	45	15567	107	0	0.35	768	3.9536	3.968	3.9524	0.194	0.1962	0.1957	0.9169	1.3931	1.291	0.8199	0.7156	0.7335	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
46	46	18941	150	0	0.11	768	3.9534	3.9685	3.9525	0.1949	0.1962	0.1957	0.7641	1.3424	1.2355	0.844	0.7247	0.7399	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
47	47	23047	38	2	0.41	768	3.952	3.9679	3.952	0.1953	0.1962	0.1957	1.4084	1.6829	1.5989	0.7399	0.6791	0.6945	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
48	48	28042	248	2	0.23	768	3.9531	3.9672	3.9519	0.1943	0.1962	0.1957	0.6007	1.1869	1.0978	0.8768	0.7558	0.7709	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
49	49	34120	670	1	0.29	768	3.9495	3.9674	3.9518	0.1951	0.1962	0.1957	0.5603	1.1481	1.0482	0.889	0.7643	0.7834	bert	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
0	0	1	776	0	0.09	300	4.2977	4.8398	4.84	1.0	0.0733	0.0728	0.4282	4.8376	4.8409	1.0	0.0712	0.0719	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
1	1	2	433	2	0.27	300	4.3219	4.8407	4.838	0.5	0.0399	0.0449	0.0	6.1278	6.0915	1.0	0.0544	0.052	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
2	2	3	310	1	0.38	300	4.3458	4.7498	4.7474	0.3333	0.0399	0.0449	0.0077	4.2665	4.2541	1.0	0.2425	0.2405	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
3	3	4	300	1	0.42	300	4.3692	4.7299	4.7282	0.25	0.0399	0.0449	0.0179	4.2649	4.2552	1.0	0.2571	0.2585	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
4	4	5	1009	2	0.39	300	4.3923	4.7306	4.7305	0.2	0.0382	0.0356	0.0001	8.1726	8.0888	1.0	0.2548	0.2568	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
5	5	6	657	2	0.41	300	4.415	4.7064	4.7039	0.1667	0.0382	0.0356	0.0008	6.9003	6.8228	1.0	0.2768	0.2823	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
6	6	7	455	2	0.23	300	4.3188	4.6955	4.6913	0.2857	0.0803	0.0842	0.0007	6.4204	6.3631	1.0	0.2826	0.2868	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
7	7	9	103	2	0.09	300	4.3889	4.6664	4.6593	0.2222	0.0803	0.0842	0.0443	4.7159	4.644	1.0	0.2792	0.2781	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
8	8	11	203	2	0.14	300	4.4481	4.6379	4.6317	0.1818	0.0803	0.0842	0.0074	4.7768	4.6733	1.0	0.2992	0.2967	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
9	9	13	150	1	0.31	300	4.3732	4.6234	4.617	0.1538	0.0603	0.0618	0.176	4.1043	4.0527	1.0	0.296	0.2963	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
10	10	16	72	0	0.15	300	4.3132	4.5547	4.5466	0.125	0.0603	0.0618	0.2566	4.0107	3.9815	1.0	0.293	0.2962	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
11	11	20	467	2	0.27	300	4.2239	4.5626	4.5523	0.2	0.0603	0.0618	0.0044	6.2009	6.0054	1.0	0.2984	0.3028	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
12	12	24	377	2	0.5	300	4.2258	4.5079	4.501	0.1667	0.0603	0.0618	0.1572	4.8583	4.8145	1.0	0.3157	0.3178	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
13	13	29	436	0	0.44	300	4.1728	4.4881	4.4778	0.1379	0.0603	0.0618	0.5057	3.6621	3.6395	1.0	0.3327	0.3327	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
14	14	36	382	0	0.1	300	4.1035	4.4654	4.4572	0.1389	0.0399	0.0449	0.4151	3.6514	3.634	1.0	0.3354	0.3379	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
15	15	43	326	2	0.5	300	4.1082	4.4258	4.4167	0.1395	0.0803	0.0842	0.2518	4.4478	4.4078	1.0	0.3391	0.345	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
16	16	53	326	2	0.49	300	4.0532	4.3878	4.3823	0.1321	0.0603	0.0618	0.3325	4.1185	4.1459	0.9434	0.3313	0.3326	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
17	17	64	247	2	0.44	300	4.1258	4.3104	4.3059	0.1406	0.1962	0.1957	0.6389	3.6105	3.5935	0.9531	0.3481	0.3497	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
18	18	78	179	2	0.05	300	4.0619	4.2947	4.286	0.141	0.0603	0.0618	0.1808	3.9164	3.8633	1.0	0.3613	0.368	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
19	19	95	137	2	0.02	300	4.0132	4.251	4.2395	0.1474	0.1962	0.1957	0.2924	3.5395	3.5132	0.9684	0.3782	0.3778	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
20	20	115	786	2	0.23	300	4.0429	4.1871	4.1754	0.1478	0.1962	0.1957	0.0089	4.6804	4.5435	1.0	0.4148	0.4298	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
21	21	140	410	1	0.31	300	3.9892	4.1622	4.1476	0.15	0.1962	0.1957	0.4088	3.0943	3.0314	0.9786	0.4192	0.4319	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
22	22	171	388	1	0.37	300	3.9798	4.1331	4.118	0.1462	0.1962	0.1957	0.6107	3.0806	3.0118	0.9591	0.4304	0.4449	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
23	23	208	38	2	0.25	300	3.9598	4.1132	4.0989	0.149	0.1962	0.1957	1.387	3.2681	3.2439	0.8462	0.3871	0.3885	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
24	24	253	467	1	0.41	300	3.9428	4.0887	4.0744	0.1542	0.1962	0.1957	0.6759	2.9582	2.899	0.9526	0.4418	0.4516	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
25	25	308	176	0	0.09	300	3.9156	4.0696	4.0547	0.1623	0.1962	0.1957	0.9355	2.8996	2.8358	0.9708	0.4476	0.4563	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
26	26	374	57	2	0.02	300	3.9032	4.0647	4.0515	0.1684	0.1962	0.1957	2.1661	3.2258	3.2035	0.5856	0.3557	0.3568	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
27	27	456	968	2	0.15	300	3.9031	4.0526	4.0377	0.1689	0.1962	0.1957	0.0155	4.8617	4.6695	1.0	0.4869	0.5057	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
